g_number,g_price,g_details,g_picture,g_color,g_size,g_brand
100023207945,4479.00,商品名称：小米Redmi Book Pro 15 &商品编号：100023207945&商品毛重：2.45kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：高性能轻薄笔记本&优选服务：一年质保&厚度：15.0mm及以下&机身材质：金属&特性：PCI-E高速固态硬盘，指纹识别，Wi-Fi 6&屏幕尺寸：15.0-15.9英寸&系列：小米-笔记本&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&内存容量：16GB&系统：Windows 11 带Office&处理器：AMD R7&屏幕刷新率：90Hz&显卡芯片供应商：AMD&能效等级：一级能效&显卡型号：AMD 集成显卡&屏幕比例：16:10&固态硬盘（SSD）：512GB&颜色：灰色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/103085/25/34917/130220/645612fcFb5cb6b75/989baae971dccd32.jpg,新Redmi Pro 15英寸 3.2K屏,R7标压 16G 512G,小米（MI）
100038834859,2999.90,商品名称：荣耀NDR-WDH&商品编号：100038834859&商品毛重：2.25kg&商品产地：中国大陆&屏幕色域：45%NTSC&类型：高性能轻薄笔记本&系统：Windows 11&厚度：15.1-18.0mm&机身材质：金属+复合材质&显卡芯片供应商：Intel&内存容量：8GB&能效等级：一级能效&支持IPv6：支持IPv6&颜色：银色&处理器：intel i5&屏幕刷新率：60Hz&屏幕尺寸：14.0-14.9英寸&屏幕比例：16:9&显卡型号：集成显卡&系列：荣耀-Magicbook&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/119119/19/35859/74764/645c6373F952a49b0/fff1e26e8ff67bd5.jpg,X 14 2022,i5 8+512G,荣耀（HONOR）
10046040789173,5199.00,商品名称：攀升（IPASON）战境S6&商品编号：10046040789173&店铺： 攀升DIY电脑旗舰店&商品毛重：500.00g&货号：hpZJsJDPY&处理器：intel i5&类别：主流游戏&硬盘：固态硬盘&显卡型号：RTX 3060&适用游戏：仙剑情缘，天龙八部，吃鸡游戏，英雄联盟，魔兽世界，CS，GO，守望先锋，DOTA2，穿越火线，Apex英雄，剑网3，梦幻西游2，梦三国&,http://img13.360buyimg.com/n1/jfs/t1/111455/4/23684/109945/645ca3d6F7d0a539f/5ec6c1d9c9fd6416.jpg,13代i5 RTX3060-12G丨配置四 暴款,,攀升（IPASON）
100039675557,9999.00,商品名称：联想Yoga Pro14s&商品编号：100039675557&商品毛重：2.8kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：轻薄笔记本&系统：Windows 11 带Office&厚度：15.1-18.0mm&显卡芯片供应商：NVIDIA&内存容量：32GB&系列：联想 - YOGA&支持IPv6：支持IPv6&颜色：银色&处理器：intel i9&屏幕刷新率：120Hz&屏幕比例：16:10&能效等级：一级能效&显卡型号：RTX 3050&屏幕尺寸：14.0-14.9英寸&固态硬盘（SSD）：1TB&机械硬盘：无机械硬盘&,http://img12.360buyimg.com/n1/jfs/t1/172196/40/32799/119488/646100e9Fb52d7746/8b083340963c5760.jpg,【商务轻薄】Yoga Pro 14s,i9 32G 1T RTX3050 银,联想（Lenovo）
100031259038,3899.00,商品名称：联想天逸510S&商品编号：100031259038&商品毛重：5.28kg&商品产地：中国大陆&屏幕尺寸：23-25英寸&能效等级：一级能效&类型：主机+显示器&系统：Windows 11&机箱大小：10L以下&处理器：intel i5&优选服务：上门服务，7*24H咨询&硬盘容量：512GB SSD&内存容量：8GB&显卡型号：集成显卡&支持IPv6：支持IPv6&系列：联想-天逸510S&适用场景：商用&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/134090/22/30346/73514/6302f2ccE3083e136/9c728a2929a27ddb.jpg,23英寸,12代i5 8G 512G SSD,联想（Lenovo）
10068078849157,1198.00,商品名称：逆世界 英特尔 酷睿i7 电竞显卡 游戏办公家用电脑主机组装台式机电脑整机 套一 酷睿i7丨512G丨GT730 4G&商品编号：10068078849157&店铺： 逆世界官方旗舰店&商品毛重：7.0kg&货号：002&屏幕尺寸：无显示器&系列：无&类型：单主机&优选服务：上门服务，三年质保，7*24H咨询&机箱大小：10-20L&处理器：intel i7&硬盘容量：512GB SSD&内存容量：16GB&显卡型号：GT730&系统：Windows 10&支持IPv6：支持IPv6&适用场景：游戏电竞&,http://img12.360buyimg.com/n1/jfs/t1/90829/25/36857/133321/64278686Ff748106e/e3acee7fca8bad70.jpg,,套一 酷睿i7丨512G丨GT730 4G,逆世界
100016616050,7999.00,商品名称：AppleMacBook Air&商品编号：100016616050&商品毛重：2.47kg&商品产地：中国大陆&屏幕色域：DCI-P3&类型：高端轻薄笔记本&系统：MacOS&厚度：15.1-18.0mm&机身材质：金属&显卡芯片供应商：Apple&内存容量：8GB&系列：Apple-MacBook Air&支持IPv6：支持IPv6&颜色：银色&处理器：Apple M1&屏幕刷新率：60Hz&屏幕尺寸：13.0-13.9英寸&屏幕比例：16:10&显卡型号：集成显卡&特性：指纹识别，长续航，Wi-Fi 6&固态硬盘（SSD）：256GB&机械硬盘：无机械硬盘&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/173089/28/32372/33198/6460fd34Fd267497d/4b270f4dec2e75d9.jpg,银色,13.3英寸 M1芯片 8+7核 8G+256G,Apple
100056456219,4999.00,商品名称：荣耀GLO-G56&商品编号：100056456219&商品毛重：2.31kg&商品产地：中国大陆&屏幕比例：3:2&系列：荣耀-Magicbook&屏幕色域：100%sRGB&机械硬盘：无机械硬盘&支持IPv6：支持IPv6&固态硬盘（SSD）：512GB&系统：Windows 11 带Office&厚度：15.1-18.0mm&处理器：intel i5&屏幕刷新率：90Hz&内存容量：16GB&类型：高端轻薄笔记本&显卡型号：集成显卡&屏幕尺寸：14.0-14.9英寸&显卡芯片供应商：Intel&颜色：灰色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/129629/3/33861/61762/6461e4c6Fa506fbb1/bde44f3c193980a9.jpg,荣耀MagicBook 14 2023,【14寸爆款】i5 16+512G,荣耀（HONOR）
100029902359,6299.00,商品名称：华为MateBook 14s&商品编号：100029902359&商品毛重：2.25kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：轻薄笔记本&优选服务：两年质保&厚度：15.1-18.0mm&显卡芯片供应商：Intel&内存容量：16GB&能效等级：一级能效&支持IPv6：支持IPv6&颜色：绿色&屏幕比例：3:2&系列：华为-Matebook&处理器：intel i5&屏幕刷新率：90Hz&屏幕尺寸：14.0-14.9英寸&特性：触控屏，指纹识别，Wi-Fi 6&显卡型号：集成显卡&系统：Windows 11&固态硬盘（SSD）：1TB&机械硬盘：无机械硬盘&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/88217/21/36912/34215/6433e3dfFce4bad93/a8300fc478116bc8.jpg,MateBook 14s 12代酷睿版,i5 16G 1T 云杉绿,华为（HUAWEI）
100018615503,3309.00,商品名称：联想扬天M4000q&商品编号：100018615503&商品毛重：6.9kg&商品产地：中国大陆&货号：90SL0009CD&屏幕尺寸：20-21.5英寸&能效等级：一级能效&类型：主机+显示器&内存容量：8GB&系统：Windows 11&机箱大小：10L以下&处理器：intel i3&优选服务：上门服务，三年质保，7*24H咨询&硬盘容量：240GB/256GB SSD+1TB HDD&支持IPv6：支持IPv6&显卡型号：集成显卡&系列：联想-扬天M4000q系列&特性：无线上网&适用场景：商用&,http://img13.360buyimg.com/n1/jfs/t1/192305/13/35287/61982/6461fbfdF531e31d3/961e5c218d2347ec.jpg,21.45英寸,12代i3 8G 1T+256G WiFi,联想（Lenovo）
100042907980,5999.00,商品名称：AppleMac mini&商品编号：100042907980&商品毛重：1.974kg&商品产地：中国大陆&屏幕尺寸：无显示器&系列：Apple-Mac mini&支持IPv6：支持IPv6&系统：MacOS&机箱大小：10L以下&处理器：Apple M2&硬盘容量：256GB SSD&显卡型号：集成显卡&内存容量：16GB&类型：单主机&适用场景：设计制图&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/208763/38/33160/38128/645ca6f6F89f02c17/10c1434d9eced40b.jpg,,M2芯片【8核+10核】 16G+256G,Apple
10054631882148,2188.00,商品名称：【2023英特尔+酷睿i7独显】国行4K金属笔记本电脑超薄指纹解锁商务办公设计学生游戏系能手提电脑 英特尔12代 【4K高清款】超性能本+指纹解锁 16G+512G超速固态+豪华礼品&商品编号：10054631882148&店铺： 系能旗舰店&商品毛重：4.0kg&商品产地：中国大陆&屏幕色域：45%NTSC&类型：高性能轻薄笔记本&系统：Windows 10&厚度：15.0mm及以下&机身材质：金属&显卡芯片供应商：Intel&屏幕比例：16:9&系列：系能-P30系列&支持IPv6：支持IPv6&颜色：银色&处理器：intel 赛扬&屏幕刷新率：60Hz&屏幕尺寸：15.0-15.9英寸&内存容量：16GB&显卡型号：intel 集成显卡&特性：背光键盘，指纹识别，长续航&固态硬盘（SSD）：1TB&机械硬盘：无机械硬盘&,http://img13.360buyimg.com/n1/jfs/t1/47225/18/22761/85009/639aed80Eb9d331d6/260fe67929a78473.jpg,英特尔12代 【4K高清款】超性能本+指纹解锁,16G+512G超速固态+豪华礼品,系能
100051520307,4998.00,商品名称：戴尔Ins3020-R14NBL&商品编号：100051520307&商品毛重：7.05kg&商品产地：中国大陆&屏幕尺寸：23-25英寸&系列：戴尔-灵越系列&支持IPv6：支持IPv6&优选服务：三年质保&机箱大小：10-20L&处理器：intel i5&硬盘容量：240GB/256GB SSD+1TB HDD&内存容量：16GB&显卡型号：集成显卡&类型：主机+显示器&系统：Windows 11&适用场景：商用&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/74973/29/26709/50520/64464127Fc341a6cb/329f78528af22628.jpg,23.8英寸显示器,大机箱|13代i5 16G 256GSSD+1T,戴尔（DELL）
70942309299,6199.00,商品名称：苹果（Apple）MacBook Air 13.3寸&商品编号：70942309299&店铺： 疆界旗舰店&商品毛重：1.4kg&商品产地：中国大陆&屏幕色域：DCI-P3&类型：高性能轻薄笔记本&优选服务：一年质保&厚度：15.1-18.0mm&机身材质：金属&显卡芯片供应商：Apple&屏幕比例：16:10&系列：Apple-MacBook Air&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&系统：MacOS&处理器：Apple M1&屏幕刷新率：60Hz&特性：雷电接口，大内存（16GB及以上），Wi-Fi 6&屏幕尺寸：13.0-13.9英寸&显卡型号：APPLE M1 集成显卡&内存容量：8GB&固态硬盘（SSD）：256GB&颜色：灰色&,http://img14.360buyimg.com/n1/jfs/t1/98181/9/39992/87600/64619c2aF18c572bc/805f9283ab53e41b.jpg,商务灰【官方标配】,【八核处理器】M1 8G+256GB,苹果（Apple）
100041544994,3599.00,商品名称：戴尔Vostro3020SFF-R13N9N&商品编号：100041544994&商品毛重：6.05kg&商品产地：中国大陆&内存容量：8GB&系列：戴尔-成就系列&支持IPv6：支持IPv6&系统：Windows 11&机箱大小：10L以下&处理器：intel i3&硬盘容量：240GB/256GB SSD+1TB HDD&显卡型号：UHD730&类型：主机+显示器&屏幕尺寸：23-25英寸&适用场景：商用&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/75124/2/24933/80323/644b66c7F8543f7a2/562d20d464bb56ac.jpg,23.8英寸显示器,13代i3 8G 256GSSD+1T,戴尔（DELL）
100040908546,6798.00,商品名称：联想IdeaCentre GeekPro&商品编号：100040908546&商品毛重：8.17kg&商品产地：中国大陆&屏幕尺寸：无显示器&能效等级：一级能效&类型：单主机&系统：Windows 11&机箱大小：10-20L&处理器：intel i5&硬盘容量：512GB SSD&内存容量：16GB&显卡型号：RTX 3060Ti&系列：联想-GeekPro&支持IPv6：支持IPv6&适用场景：设计制图&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/220256/2/21799/39887/63b3d20eF23ed0e95/577ce29207830e54.jpg,新品|13代i5 16G RTX3060Ti,,联想（Lenovo）
10055862431777,7399.00,商品名称：苹果（Apple）2022款macbook air&商品编号：10055862431777&店铺： 疆界旗舰店&商品毛重：1.29kg&商品产地：中国大陆&屏幕色域：DCI-P3&类型：高性能轻薄笔记本&系统：MacOS&厚度：15.1-18.0mm&机身材质：金属&特性：指纹识别，长续航，Wi-Fi 6&屏幕比例：16:10&系列：Apple-MacBook Air&支持IPv6：支持IPv6&颜色：午夜色&处理器：Apple M2&屏幕刷新率：60Hz&内存容量：8GB&屏幕尺寸：13.0-13.9英寸&显卡型号：Apple M2集成显卡&显卡芯片供应商：Apple&固态硬盘（SSD）：256GB&机械硬盘：无机械硬盘&,http://img12.360buyimg.com/n1/jfs/t1/54252/38/24479/48997/641e5dc1Fd97e520e/bb4da79653f0f1c6.jpg,午夜色【2022款】,M2芯片【8核+8核】8G+256G,苹果（Apple）
100042984681,3699.00,商品名称：华为MateBook D 14 SE版&商品编号：100042984681&商品毛重：2.8kg&商品产地：中国大陆&屏幕色域：45%NTSC&类型：轻薄笔记本&系统：Windows 11&厚度：15.1-18.0mm&特性：指纹识别，全面屏，Wi-Fi 6&内存容量：8GB&系列：华为-Matebook&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&屏幕尺寸：14.0-14.9英寸&处理器：intel i5&屏幕刷新率：60Hz&屏幕比例：16:9&显卡芯片供应商：Intel&显卡型号：集成显卡&优选服务：两年质保&固态硬盘（SSD）：512GB&颜色：深空灰色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/216272/5/25818/28150/6433e269Fe6816de9/5189e4862ed308de.jpg,MateBook D 14 SE 12代酷睿版,i5 8G 512G 深空灰,华为（HUAWEI）
100042716530,3499.00,商品名称：联想IdeaPad&商品编号：100042716530&商品毛重：2.5kg&商品产地：中国大陆&屏幕色域：45%NTSC&类型：轻薄笔记本&系统：Windows 11 带Office&厚度：15.1-18.0mm&显卡芯片供应商：AMD&屏幕尺寸：15.0-15.9英寸&系列：联想 - IdeaPad&支持IPv6：支持IPv6&颜色：银色&处理器：AMD R7&屏幕刷新率：60Hz&能效等级：一级能效&内存容量：16GB&显卡型号：AMD 集成显卡&屏幕比例：16:9&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img10.360buyimg.com/n1/jfs/t1/148429/6/32300/77878/64610f78Fa069e4ec/fb0af8a3284aa922.jpg,,8核R7 16G,联想（Lenovo）
100043547866,5999.00,商品名称：ThinkPadThinkBook 14+&商品编号：100043547866&商品毛重：2.16kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：轻薄笔记本&系统：Windows 11 带Office&厚度：15.1-18.0mm&特性：背光键盘&内存容量：32GB&系列：ThinkBook 14+&支持IPv6：支持IPv6&颜色：灰色&处理器：intel i5&屏幕刷新率：90Hz&屏幕尺寸：14.0-14.9英寸&显卡芯片供应商：Intel&显卡型号：集成显卡&屏幕比例：16:10&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/106532/25/39526/63900/6460d420F1ce0dcfc/cae25634328a4a8b.jpg,ThinkBook14+ 2023,【新】i5-13500H 32G 2.8K,ThinkPad
100042898422,13988.00,商品名称：联想拯救者刃7000K&商品编号：100042898422&商品毛重：15.45kg&商品产地：中国大陆&屏幕尺寸：无显示器&系列：联想 - 拯救者&类型：单主机&系统：Windows 11&机箱大小：20L-30L&处理器：intel&硬盘容量：1TB SSD&显卡型号：RTX 4070Ti&内存容量：16GB&支持IPv6：支持IPv6&适用场景：游戏电竞&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/195504/32/31949/75630/63dcbd04F68a9f293/09e207c791d0f23f.jpg,13代i7K RTX4070Ti 16G DDR5,单主机,联想（Lenovo）
100026923519,12999.00,商品名称：AppleZ16U&商品编号：100026923519&商品毛重：2.54kg&商品产地：中国大陆&内存容量：16GB&系列：Apple-MacBook Pro&屏幕色域：100%sRGB&机械硬盘：无机械硬盘&支持IPv6：支持IPv6&显卡芯片供应商：Apple&系统：MacOS&屏幕尺寸：13.0-13.9英寸&处理器：Apple M2&屏幕刷新率：60Hz&类型：轻薄笔记本&屏幕比例：16:10&显卡型号：Apple M2集成显卡&厚度：15.1-18.0mm&固态硬盘（SSD）：512GB&颜色：银色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/167823/3/34098/34917/645ca4c1F51b25591/d01cbdccdac0aba2.jpg,银色,13.3英寸 M2 8+10核 16G+512G,Apple
100033038878,14499.00,商品名称：AppleiMac&商品编号：100033038878&商品毛重：12.25kg&商品产地：中国大陆&屏幕尺寸：22-24.5英寸&系列：无&支持IPv6：支持IPv6&优选服务：一年质保&处理器：Apple M1&硬盘容量：480-512GB SSD&系统：MacOS&显卡型号：集成显卡&内存容量：16GB&屏幕类型：OLED&适用场景：设计制图&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/92849/38/23656/33457/645ca55fF7b4fdd9e/fbebfd7007630f65.jpg,银色,16+512G 8核 内存+容量升级,Apple
100009554935,7199.00,商品名称：AppleMacBook Air&商品编号：100009554935&商品毛重：2.47kg&商品产地：中国大陆&屏幕比例：16:10&系列：Apple-MacBook Air&屏幕色域：100%sRGB&机械硬盘：无机械硬盘&支持IPv6：支持IPv6&固态硬盘（SSD）：256GB&系统：MacOS&屏幕尺寸：13.0-13.9英寸&厚度：15.1-18.0mm&屏幕刷新率：60Hz&内存容量：8GB&处理器：Apple M1&显卡型号：APPLE M1 集成显卡&类型：高端轻薄笔记本&显卡芯片供应商：Apple&颜色：金色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/96686/21/34173/34946/645ca84fF7e987e63/c3989d74afe443cc.jpg,金色,13.3英寸 M1芯片 8+7核 8G+256G,Apple
10062578694455,13999.00,商品名称：技嘉（GIGABYTE） 13700kf304070ti/4080/4090电竞台式组装电脑水冷主机 配五：13700KF/4080魔鹰/DDR5&商品编号：10062578694455&店铺： 技嘉电脑旗舰店&商品毛重：10.0kg&硬盘：固态硬盘&类别：高端游戏&,http://img10.360buyimg.com/n1/jfs/t1/141879/34/31084/76673/644e2196Fc46ff85f/f232dbf710a3a0d8.jpg,配五：13700KF/4080魔鹰/DDR5,,技嘉（GIGABYTE）
100052028185,7698.00,商品名称：联想IdeaCentre GeekPro&商品编号：100052028185&商品毛重：8.04kg&商品产地：中国大陆&屏幕尺寸：无显示器&系列：联想-GeekPro&类型：单主机&系统：Windows 11&机箱大小：10-20L&处理器：intel i7&硬盘容量：512GB SSD&内存容量：16GB&显卡型号：RTX 3060&能效等级：一级能效&支持IPv6：支持IPv6&适用场景：设计制图&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/8644/6/20628/40066/63bbd4bdFf38d5591/e58e8879070deb5f.jpg,新品|13代i7 16G RTX3060,,联想（Lenovo）
10058903475710,5879.00,商品名称：机械革命（MECHREVO）蛟龙&商品编号：10058903475710&店铺： 机械革命授权专卖店&商品毛重：2.0kg&屏幕色域：100%sRGB&类型：高端游戏笔记本&系统：Windows 11 不带Office&厚度：20.0mm以上&显卡类型：发烧级游戏光线追踪显卡&显卡芯片供应商：NVIDIA&内存容量：16GB&系列：机械革命蛟龙&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&处理器：AMD R7&优选服务：两年质保&特征特质：内存可扩展，光线追踪技术，Wi-Fi 6&屏幕刷新率：165Hz&待机时长：小于5小时&屏幕尺寸：15.0-15.9英寸&显卡型号：RTX 4060&能效等级：一级能效&固态硬盘（SSD）：512GB&颜色：灰色&,http://img10.360buyimg.com/n1/jfs/t1/84065/2/21364/128062/6459c4faFdef5d7ed/abcd922d3fc02c7e.jpg,蛟龙15|R7-7735H|4060|165Hz,官方标配：16G 512G PCIE高速固态,机械革命（MECHREVO）
100043033739,9199.00,商品名称：联想拯救者刃7000K&商品编号：100043033739&商品毛重：13.7kg&商品产地：中国大陆&屏幕尺寸：无显示器&能效等级：一级能效&支持IPv6：支持IPv6&系统：Windows 11&机箱大小：20L-30L&处理器：intel&硬盘容量：512GB SSD&内存容量：16GB&显卡型号：RTX 3060Ti&类型：单主机&系列：联想 - 拯救者&适用场景：游戏电竞&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/83759/8/23560/100700/6462f433F07a61d3d/b78f982e49345f4c.jpg,13代i5K RTX3060Ti 16G DDR5,单主机,联想（Lenovo）
100041048682,4299.00,商品名称：华为MateBook D 14 SE版&商品编号：100041048682&商品毛重：2.08kg&商品产地：中国大陆&屏幕色域：45%NTSC&类型：轻薄笔记本&系统：Windows 11&厚度：15.1-18.0mm&特性：指纹识别，全面屏，Wi-Fi 6&内存容量：16GB&系列：华为-Matebook&支持IPv6：支持IPv6&颜色：银色&屏幕尺寸：14.0-14.9英寸&处理器：intel i5&屏幕刷新率：60Hz&屏幕比例：16:9&显卡芯片供应商：Intel&显卡型号：集成显卡&优选服务：两年质保&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/135144/27/31051/28932/6433e28dFbdf304e7/17675f3b01d2b74e.jpg,MateBook D 14 SE 12代酷睿版,i5 16G 512G 皓月银,华为（HUAWEI）
70467963298,449.00,商品名称：【二手9成新】联想二手台式机台式电脑主机+显示器全套商务办公电脑家用双核四核i3i5i7游戏组装机 套餐1:单主机G630+4G+320G 家用办公&商品编号：70467963298&店铺： 远大宏达二手电脑专营店&商品毛重：15.0kg&商品产地：中国大陆&处理器：intel i3&成色：9成新&电脑类别：商用电脑&内存容量：16GB&屏幕尺寸：18.5-19.5英寸&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/169209/11/11900/142011/604a33b6E477f97d7/4bf4671d6cee4a5a.jpg,套餐1:单主机G630+4G+320G 家用办公,,Lenovo
100049239810,4999.00,商品名称：华为MDG-16&商品编号：100049239810&商品毛重：2.2kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：轻薄笔记本&系统：Windows 11&厚度：15.1-18.0mm&显卡芯片供应商：Intel&内存容量：16GB&能效等级：一级能效&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&屏幕尺寸：14.0-14.9英寸&系列：华为-Matebook&处理器：intel i5&屏幕刷新率：60Hz&优选服务：两年质保&特性：指纹识别，大内存（16GB及以上），Wi-Fi 6&显卡型号：集成显卡&屏幕比例：16:10&固态硬盘（SSD）：512GB&颜色：银色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/64108/16/23408/35645/6458cd4cF8e54548b/61b027c1932cb3e3.jpg,MateBook D 14 13代酷睿版,i5 16G 512G 皓月银,华为（HUAWEI）
100030585508,4399.00,商品名称：华为MateBook D&商品编号：100030585508&商品毛重：2.4kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：轻薄笔记本&系统：Windows 11&厚度：15.1-18.0mm&显卡芯片供应商：Intel&屏幕尺寸：15.0-15.9英寸&系列：华为-Matebook&支持IPv6：支持IPv6&颜色：银色&内存容量：16GB&处理器：intel i5&屏幕刷新率：60Hz&屏幕比例：16:9&特性：指纹识别，大内存（16GB及以上），Wi-Fi 6&显卡型号：集成显卡&优选服务：两年质保&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/195399/13/33325/29199/64254136F785f8de8/17b6b12c4fbc5a1b.jpg,MateBook D 15,i5 16G 512G 皓月银,华为（HUAWEI）
100056642531,5999.00,商品名称：华为MDG-16&商品编号：100056642531&商品毛重：2.19kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：轻薄笔记本&优选服务：两年质保&厚度：15.1-18.0mm&显卡芯片供应商：Intel&内存容量：16GB&能效等级：一级能效&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&系列：华为-Matebook&系统：Windows 11&处理器：intel i7&屏幕刷新率：60Hz&屏幕比例：16:10&特性：指纹识别，大内存（16GB及以上），Wi-Fi 6&显卡型号：集成显卡&屏幕尺寸：14.0-14.9英寸&固态硬盘（SSD）：1TB&颜色：银色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/218182/31/28258/35645/6458cd79F3a6e98b2/4e967634e5ce83e5.jpg,MateBook D 14 13代酷睿版,i7 16G 1T 皓月银,华为（HUAWEI）
100055335681,4599.00,商品名称：惠普惠普战66六代高性能轻薄商务本14英寸&商品编号：100055335681&商品毛重：2.18kg&商品产地：中国大陆&货号：7Z7K0PC&屏幕色域：100%sRGB&类型：高性能轻薄笔记本&系统：Windows 11 带Office&厚度：18.1-20.0mm&机身材质：金属&显卡芯片供应商：Intel&内存容量：16GB&能效等级：一级能效&支持IPv6：支持IPv6&颜色：银色&系列：惠普 - 战系列&屏幕比例：16:9&处理器：intel i5&屏幕刷新率：60Hz&特性：背光键盘，面部识别，长续航&优选服务：上门服务，一年质保，7*24H咨询&显卡型号：INTEL IRIS XE&屏幕尺寸：14.0-14.9英寸&固态硬盘（SSD）：1TB&机械硬盘：无机械硬盘&,http://img11.360buyimg.com/n1/jfs/t1/18590/36/19421/69120/645dd9acFe1921d58/64a12a884b0cb435.jpg,14英寸,【六代 新】i5 16G 1T 高色域,惠普（HP）
100045047599,12799.00,商品名称：华为MateStation X&商品编号：100045047599&商品毛重：12.895kg&商品产地：中国大陆&内存容量：16GB&系列：华为-MateStation X&支持IPv6：支持IPv6&屏幕尺寸：27-31英寸&系统：Windows 11&屏幕类型：触摸屏&处理器：intel i9&屏幕刷新率：60Hz&硬盘容量：1TB SSD&接口：Type-C，Thunderbolt（雷电）&显卡型号：集成显卡&优选服务：上门服务，三年质保&特性：护眼认证，Wi-Fi，窄边框&适用场景：网课学习&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/57843/40/21353/54912/642554baF20c4c9b0/89ccb38315ea2658.jpg,,i9/16G/1T 皓月银,华为（HUAWEI）
10046437042629,960.00,商品名称：品弘本D6&商品编号：10046437042629&店铺： 白罗秋雨电脑整机专营店&商品毛重：2.0kg&商品产地：中国大陆&货号：D6&屏幕色域：72%NTSC&类型：高性能轻薄笔记本&优选服务：三年质保&厚度：15.0mm及以下&机身材质：金属+复合材质&特性：背光键盘，指纹识别，全面屏&屏幕比例：16:10&系列：JDBook&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&屏幕尺寸：15.0-15.9英寸&处理器：intel 赛扬&屏幕刷新率：144Hz&显卡芯片供应商：Intel&系统：Windows 10&显卡型号：Radeon 625&内存容量：16GB&固态硬盘（SSD）：1TB&颜色：银色&,http://img14.360buyimg.com/n1/jfs/t1/187898/1/25528/315683/62a4583fE04fd5458/2c0597746b8c0640.jpg,流光银丨高配英特尔四核11代+IPS全面屏+抗蓝光,8G内存+128G固态硬盘,品弘本
100035189557,3909.00,商品名称：联想扬天M4000q&商品编号：100035189557&商品毛重：5.5kg&商品产地：中国大陆&货号：90SL000RCD&屏幕尺寸：20-21.5英寸&能效等级：一级能效&类型：主机+显示器&内存容量：16GB&系统：Windows 11&机箱大小：10L以下&处理器：intel i5&优选服务：上门服务，三年质保，7*24H咨询&硬盘容量：512GB SSD&系列：联想-扬天M4000q系列&显卡型号：其他&支持IPv6：支持IPv6&特性：无线上网&适用场景：商用&,http://img12.360buyimg.com/n1/jfs/t1/221984/21/27459/66028/6461ff21Fe5f765bd/7aeb5c831996a5d9.jpg,21.45英寸,12代i5 16G 512G WiFi,联想（Lenovo）
100042738032,7499.00,商品名称：AppleMac mini&商品编号：100042738032&商品毛重：1.97kg&商品产地：中国大陆&屏幕尺寸：无显示器&系列：Apple-Mac mini&支持IPv6：支持IPv6&系统：MacOS&机箱大小：10L以下&处理器：Apple M2&硬盘容量：512GB SSD&显卡型号：集成显卡&内存容量：16GB&类型：单主机&适用场景：设计制图&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/208763/38/33160/38128/645ca6f6F89f02c17/10c1434d9eced40b.jpg,,M2芯片【8核+10核】 16G+512G,Apple
