g_number,g_price,g_details,g_picture,g_color,g_size,g_brand
100052170709,668.00,商品名称：荣耀畅玩 20&商品编号：100052170709&商品毛重：198.00g&商品产地：中国大陆&CPU型号：紫光展锐&运行内存：4GB及以下&机身颜色：幻夜黑&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：64GB及以下&机身色系：黑色系&屏幕材质：LCD&后摄主像素：1300万像素&风格：简约风&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/141023/28/35116/72338/64210a48F1dd03bff/617452be3bd95aab.jpg,幻夜黑,4GB+64GB,荣耀（HONOR）
100045503710,849.00,商品名称：vivoiQOO Z7i&商品编号：100045503710&商品毛重：430.00g&商品产地：中国大陆&CPU型号：天玑6020&运行内存：4GB及以下&机身颜色：冰湖蓝&三防标准：生活防水&充电功率：以官网信息为准&屏幕材质：LCD&后摄主像素：1300万像素&机身内存：128GB&屏幕分辨率：HD+&风格：时尚，科技&特征特质：5G&机身色系：蓝色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/167253/12/37480/58052/645dddf0F391d994c/d31e0e67f89d6c57.jpg,冰湖蓝,4GB+128GB,vivo
10038250403616,5379.00,商品名称：AppleiPhone 13 Pro&商品编号：10038250403616&店铺： 拍拍严选官方旗舰店&商品毛重：300.00g&成色：8成新以下&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/93309/9/25037/64174/645b5028F3952047a/3e99f23509e5b9dd.png,远峰蓝,128G,Apple
100038089763,9779.00,商品名称：AppleiPhone 14 Pro Max&商品编号：100038089763&商品毛重：436.00g&商品产地：中国大陆&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&风格：苹果风，商务，科技&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：紫色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/172577/2/29775/20834/63197775E442c44d3/819d72c9a5a9f1ba.jpg,暗紫色,256GB,Apple
10037844732909,4299.00,商品名称：AppleiPhone 13&商品编号：10037844732909&店铺： 拍拍严选官方旗舰店&商品毛重：320.00g&成色：8成新以下&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/103973/2/40131/64027/645b504eFbe05989e/66731a42b7dfcada.png,蓝色,128GB,Apple
100048172465,4399.00,商品名称：vivoiQOO 11&商品编号：100048172465&商品毛重：0.65kg&商品产地：中国大陆&CPU型号：骁龙8 Gen2&运行内存：12GB&机身颜色：赛道版&三防标准：不支持防水&充电功率：120-150W&屏幕材质：OLED直屏&后摄主像素：5000万像素&机身内存：256GB&屏幕分辨率：FHD+&泰尔电竞评级：电竞手机&机身色系：黑色系&风格：科技，时尚，商务&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/150106/3/36615/60507/645dd88dF3ff3c8f6/0e11575b3eae9837.jpg,赛道版,12GB+256GB,vivo
100037199973,2429.00,商品名称：华为nova 10&商品编号：100037199973&商品毛重：500.00g&商品产地：中国大陆&CPU型号：骁龙778G&运行内存：8GB&机身颜色：10号色&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：银色系&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&风格：科技，时尚，大气&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/103475/40/38264/45470/6440f8e5F21e25b41/b486f7239909a3fc.jpg,10号色,256GB,华为（HUAWEI）
100041823045,3799.00,商品名称：华为Mate 40E&商品编号：100041823045&商品毛重：500.00g&商品产地：中国大陆&CPU型号：麒麟990系列&运行内存：8GB&机身颜色：白色&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：128GB&风格：商务&屏幕材质：OLED曲面屏&后摄主像素：6400万像素&机身色系：白色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/103755/21/33885/48312/6447a9ebF014e058e/0f0b4b400709c095.jpg,釉白色,8GB+128GB,华为（HUAWEI）
100057723577,6499.00,商品名称：努比亚红魔 8Pro+&商品编号：100057723577&商品毛重：0.695kg&商品产地：中国大陆&三防标准：生活防水&充电功率：151-200W&屏幕材质：OLED直屏&后摄主像素：5000万像素&特征特质：屏幕高刷新率，独立游戏按键，5G&屏幕分辨率：FHD+&泰尔电竞评级：硬核电竞手机&风格：炫彩&机身内存：512GB&机身色系：黑色系&,http://img12.360buyimg.com/n1/jfs/t1/89041/1/39140/134981/645b669aF2358ba0f/2a555c1d434b0f9d.jpg,变形金刚领袖版,16GB+512GB,努比亚（nubia）
100046160266,9899.00,商品名称：AppleiPhone 14 Pro Max&商品编号：100046160266&商品毛重：421.00g&商品产地：中国大陆&CPU型号：A16&运行内存：未公布&机身颜色：银色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：256GB&风格：苹果风，科技&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：白色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/209898/21/30913/21715/640832f7Ffc4c03f6/eda8289eb205cbf9.jpg,银色,256G,Apple
100049790181,2299.00,商品名称：荣耀荣耀80&商品编号：100049790181&商品毛重：500.00g&商品产地：中国大陆&CPU型号：骁龙782G&运行内存：8GB&机身颜色：墨玉青&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：纯色&屏幕材质：OLED曲面屏&后摄主像素：1.6亿像素&风格：简约风&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/173977/1/35787/55216/6436490aFef295040/81a95800a38b9745.jpg,墨玉青,8GB+256GB,荣耀（HONOR）
100041077346,2799.00,商品名称：vivoiQOO Neo7 竞速版&商品编号：100041077346&商品毛重：0.523kg&商品产地：中国大陆&CPU型号：骁龙8+ Gen 1&运行内存：12GB&机身颜色：几何黑&三防标准：不支持防水&充电功率：120-150W&屏幕材质：OLED直屏&后摄主像素：5000万像素&特征特质：屏幕指纹，屏幕高刷新率，5G&屏幕分辨率：FHD+&泰尔电竞评级：电竞手机&机身色系：黑色系&机身内存：256GB&风格：科技，时尚，朋克&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/103035/29/32939/53955/645de05fF696b8ac9/1df7e4c98e7db95e.jpg,几何黑,12GB+256GB,vivo
100031495204,749.00,商品名称：荣耀畅玩20 4G&商品编号：100031495204&商品毛重：400.00g&商品产地：中国大陆&CPU型号：紫光展锐&运行内存：4GB及以下&机身颜色：钛空银&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：64GB及以下&机身色系：银色系&屏幕材质：LCD&后摄主像素：1300万像素&风格：简约风，商务，户外&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/141843/23/26300/81798/61c966c0E8fb76aea/521d9a1defecaea9.jpg,钛空银,4GB+64GB,荣耀（HONOR）
100043426360,2744.00,商品名称：一加一加 Ace 2&商品编号：100043426360&商品毛重：1.0kg&商品产地：中国大陆&CPU型号：骁龙8系列&运行内存：12GB&机身颜色：冰河蓝&三防标准：IPX4&屏幕分辨率：FHD+&充电功率：80-119W&机身内存：256GB&机身色系：黑色系&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&风格：科技，轻奢，时尚&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/171633/18/33495/38884/63e353c1F5663407e/cf565bf2a474dcf4.jpg,冰河蓝,12GB+256GB,一加
100042892990,6899.00,商品名称：AppleiPhone 14&商品编号：100042892990&商品毛重：420.00g&商品产地：中国大陆&CPU型号：A15&运行内存：未公布&机身颜色：午夜色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：256GB&机身色系：黑色系&屏幕材质：OLED直屏&后摄主像素：1200万像素&风格：苹果风，商务，科技&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/140054/22/32980/16872/63d9e683Fd36c8269/318135fdc1864340.jpg,,,Apple
10071045447915,7999.00,商品名称：AppleApple iPhone 14 Pro&商品编号：10071045447915&商品毛重：300.00g&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&风格：时尚，商务，苹果风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：纯色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/133615/3/34103/20815/6413e555Ff89abe8e/23bbf223492d4c40.jpg,暗紫色,128GB,Apple
100049318488,8299.00,商品名称：AppleiPhone 14 Pro&商品编号：100049318488&商品毛重：377.00g&商品产地：中国大陆&CPU型号：A16&运行内存：未公布&机身颜色：深空黑色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：黑色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/99319/35/38341/15623/6433d29dF63114d2a/de2917ebd5ed92fc.jpg,深空黑色,256GB,Apple
100042368194,5199.00,商品名称：三星Galaxy S23&商品编号：100042368194&商品毛重：280.00g&商品产地：越南&CPU型号：骁龙8 Gen2&运行内存：8GB&机身颜色：白色&三防标准：IP68&充电功率：以官网信息为准&支持IPv6：支持IPv6&屏幕材质：Dynamic AMOLED 2X&后摄主像素：5000万像素&机身内存：128GB&屏幕分辨率：FHD+&机身色系：白色系&风格：时尚&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/100015/36/28192/46684/64589c74F97e53293/b42a93f78ef66d22.jpg,悠柔白,8GB+128GB,三星（SAMSUNG）
100042692837,4749.00,商品名称：AppleiPhone 13&商品编号：100042692837&商品毛重：320.00g&商品产地：中国大陆&CPU型号：A15&运行内存：未公布&机身颜色：午夜色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&风格：苹果风，科技&屏幕材质：OLED直屏&后摄主像素：1200万像素&机身色系：黑色系&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/126873/27/31518/43165/6444c39cF07b3ac55/c9b3fe8159771bb6.jpg,午夜色,128G,Apple
100044627355,2099.00,商品名称：荣耀荣耀70&商品编号：100044627355&商品毛重：490.00g&商品产地：中国大陆&CPU型号：骁龙778G+&运行内存：8GB&机身颜色：冰岛幻境&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：银色系&屏幕材质：OLED曲面屏&后摄主像素：5400万像素&风格：国潮风&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/217181/27/28431/55194/6436540cF2a519e1d/65975ce88e0c5e1b.jpg,冰岛幻境,8GB+256GB,荣耀（HONOR）
100037199889,12999.00,商品名称：华为HUAWEI Mate 50 RS 保时捷设计&商品编号：100037199889&商品毛重：1.01kg&商品产地：中国大陆&CPU型号：未公布&运行内存：未公布&机身颜色：墨蓝瓷&三防标准：IP68&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：512GB&机身色系：黑色系&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&风格：商务，科技，时尚&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/133112/37/32082/40216/6425505cF31c883c1/d9b57318c4dfce36.jpg,墨蓝瓷,,华为（HUAWEI）
100038089761,8789.00,商品名称：AppleiPhone 14 Pro&商品编号：100038089761&商品毛重：377.00g&商品产地：中国大陆&CPU型号：A16&运行内存：未公布&机身颜色：金色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&机身色系：金色系&屏幕材质：OLED直屏&后摄主像素：4800万像素&风格：苹果风，商务，科技&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/145950/1/30473/21295/63196dcfEebbe2254/7b1578b98436f737.jpg,金色,256GB,Apple
100027789671,2899.00,商品名称：小米小米12S&商品编号：100027789671&商品毛重：0.542kg&商品产地：中国大陆&CPU型号：骁龙8+ Gen 1&运行内存：8GB&机身颜色：白色&三防标准：生活防水&充电功率：50-79W&支持IPv6：支持IPv6&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&特征特质：屏幕指纹，屏幕高刷新率，无线充电，NFC，5G&屏幕分辨率：FHD+&机身色系：白色系&风格：国潮风，商务，朋克&机身内存：128GB&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/100774/35/30763/127612/62c2ba38E011f0576/596b0b1bd10a392d.jpg,白色,8GB+128GB,小米（MI）
10070004828911,3199.00,商品名称：真我（realme）GT Neo 5 240W&商品编号：10070004828911&商品毛重：0.645kg&CPU型号：骁龙8+ Gen 1&运行内存：16GB&机身颜色：紫域幻想&三防标准：不支持防水&充电功率：120-150W&屏幕材质：OLED直屏&后摄主像素：5000万像素&机身内存：512GB&屏幕分辨率：FHD+&泰尔电竞评级：电竞手机&风格：大气，商务，科技&机身色系：混合色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/171864/39/32456/58163/645df63bF59b8a4dd/4f5da7e90576fff7.jpg,紫域幻想,150W 16GB+512GB,真我（realme）
100042692765,6149.00,商品名称：AppleiPhone 14&商品编号：100042692765&商品毛重：321.00g&商品产地：中国大陆&CPU型号：A15&运行内存：6GB&机身颜色：午夜色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：256GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：1200万像素&机身色系：黑色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/166627/2/36827/45727/6441e92cFf3fe068f/6dc34be68431db7d.jpg,午夜色,256G,Apple
100056945811,4499.00,商品名称：华为nova 11 Ultra&商品编号：100056945811&商品毛重：0.54kg&商品产地：中国大陆&CPU型号：骁龙778G&运行内存：12GB&机身颜色：11号色&三防标准：不支持防水&充电功率：80-119W&支持IPv6：支持IPv6&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&机身内存：512GB&屏幕分辨率：FHD+&风格：IP，轻奢，科技&机身色系：混合色系&特征特质：屏幕指纹，屏幕高刷新率，NFC&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/156002/20/36675/77200/644ba50bF4f6de7e4/9ba53f07ae857335.jpg,11号色（昆仑玻璃）,,华为（HUAWEI）
100043112673,1359.00,商品名称：荣耀荣耀X40&商品编号：100043112673&商品毛重：440.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：6GB&机身颜色：彩云追月&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：128GB&风格：国潮风，科技，轻奢&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&机身色系：浅蓝色系，蓝色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/189523/10/34149/53508/643778a2F761d7a00/f32040006b5beb82.jpg,彩云追月,6GB+128GB,荣耀（HONOR）
10067376180222,7149.00,商品名称：AppleiPhone 14Pro&商品编号：10067376180222&店铺： 好采机二手手机旗舰店&商品毛重：500.00g&商品产地：中国大陆&三防标准：生活防水&充电功率：以官网信息为准&电池容量：以官网信息为准&后摄主像素：4800万像素&运行内存：6GB&机身内存：256GB&成色：准新品&来源渠道：资源机&风格：苹果风，科技，大气&机身色系：黑色系，白色系，金色系，紫色系&特征特质：屏幕高刷新率，高倍率变焦，NFC&屏幕尺寸：6.0-6.29英寸&屏幕分辨率：FHD+&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/175116/19/37392/82269/645e4ac2F9bed0271/8452fdb6099c3443.png,暗紫色,256G全网通,Apple
10071071232554,8999.00,商品名称：AppleApple iPhone 14 Pro Max&商品编号：10071071232554&商品毛重：300.00g&CPU型号：A16&运行内存：未公布&机身颜色：深空黑色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&风格：时尚，商务，苹果风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：纯色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/102204/29/32374/19859/641401f9F0c63dfd7/3f185892ae0257ad.jpg,深空黑色,128GB,Apple
100041054085,2559.00,商品名称：vivoiQOO Neo7&商品编号：100041054085&商品毛重：0.53kg&商品产地：中国大陆&CPU型号：天玑9000+&运行内存：12GB&机身颜色：几何黑&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：120-150W&机身内存：512GB&机身色系：黑色系&屏幕材质：OLED直屏&后摄主像素：5000万像素&风格：科技，时尚，大气&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/97231/13/35513/49305/645de426Fa7b03700/a5ea465a6bd41275.jpg,几何黑,12GB+512GB,vivo
100042712911,7999.00,商品名称：AppleiPhone 14 Pro&商品编号：100042712911&商品毛重：370.00g&商品产地：中国大陆&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：256GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：紫色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/137921/13/34439/43420/6441f4ceF4a786e34/d21d7347d1ca0ee3.jpg,暗紫色,256G,Apple
10070094169625,4479.00,商品名称：AppleiPhone 13&商品编号：10070094169625&商品毛重：500.00g&CPU型号：A15&运行内存：未公布&机身颜色：星光色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身色系：白色系&屏幕材质：OLED直屏&机身内存：128GB&风格：大气，时尚，苹果风&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/65565/14/18473/55824/6403f9c4F9abb1fc8/3cdd126ecc7c5a2e.jpg,128G 星光色,活动专享,Apple
100056017013,1099.00,商品名称：荣耀荣耀Play7T&商品编号：100056017013&商品毛重：420.00g&商品产地：中国大陆&CPU型号：天玑6020&运行内存：8GB&机身颜色：魅海蓝&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：25W及以下&风格：大气&屏幕材质：LCD&机身内存：128GB&机身色系：蓝色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/142872/40/35560/50549/64376c38Ffa6f61a9/d144ec8699dd13d3.jpg,魅海蓝,8GB+128GB,荣耀（HONOR）
100038303424,8999.00,商品名称：华为Mate Xs 2&商品编号：100038303424&商品毛重：0.95kg&商品产地：中国大陆&CPU型号：骁龙888&运行内存：8GB&机身颜色：白色&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：纯色&屏幕材质：OLED折叠屏&后摄主像素：5000万像素&风格：科技，时尚，商务&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/127344/7/35340/58144/6425665fF4aec4dce/a65bcd12ca674304.jpg,锦白,8+256,华为（HUAWEI）
10070088094094,9899.00,商品名称：AppleAppleiPhone 14 Pro Max&商品编号：10070088094094&商品毛重：0.71kg&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：256GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：紫色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/191752/4/29923/22182/635f2e5dE8998a208/be60497f91f44250.jpg,暗紫色,256GB-活动专享1,Apple
100040195622,4399.00,商品名称：一加11&商品编号：100040195622&商品毛重：0.57kg&商品产地：中国大陆&CPU型号：骁龙8 Gen2&运行内存：16GB&机身颜色：一瞬青&三防标准：IPX4&充电功率：80-119W&支持IPv6：支持IPv6&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&机身内存：256GB&屏幕分辨率：QHD+及以上&泰尔电竞评级：电竞手机&风格：科技，时尚，轻奢&特征特质：屏幕指纹，屏幕高刷新率，NFC，5G&机身色系：青色系&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/107479/2/34477/63658/645de75bF28647a9d/cb10f30da67df50c.jpg,一瞬青,16GB+256GB,一加
10037594237813,579.00,商品名称：荣耀（HONOR）荣耀畅玩20&商品编号：10037594237813&商品毛重：394.00g&CPU型号：紫光展锐&运行内存：4GB及以下&机身颜色：极光蓝&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：以官网信息为准&机身内存：64GB及以下&机身色系：混合色系&屏幕材质：LCD&后摄主像素：1300万像素&风格：简约风&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/173722/30/11922/71006/60b1a3cfE2f7dbfb8/53ef5f82d951bb6a.jpg,极光蓝,【官方标配】4GB+64GB,荣耀（HONOR）
100041168774,1099.00,商品名称：OPPOA56s&商品编号：100041168774&商品毛重：430.00g&商品产地：中国大陆&CPU型号：天玑800系列&运行内存：8GB&机身颜色：深海蓝&三防标准：IPX4&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：128GB&风格：简约风，时尚&屏幕材质：LCD&后摄主像素：1300万像素&机身色系：混合色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/108489/25/39675/57037/645dfc8eF8d382d92/0b513c68e4aa3dc2.jpg,深海蓝,8GB+128GB,OPPO
100046767049,1459.00,商品名称：OPPOK9s&商品编号：100046767049&商品毛重：0.58kg&商品产地：中国大陆&CPU型号：骁龙778G&运行内存：8GB&机身颜色：幻紫流沙&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：256GB&机身色系：纯色&屏幕材质：LCD&后摄主像素：6400万像素&风格：时尚，简约风，大气&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/207448/37/27981/33355/643660f1F2b5ee666/6d3263d776e056ef.jpg,幻紫流沙,8GB+256GB,OPPO
100042817579,4499.00,商品名称：华为Mate50&商品编号：100042817579&商品毛重：0.55kg&商品产地：中国大陆&CPU型号：骁龙8系列 4G&运行内存：8GB&机身颜色：曜金黑&三防标准：IP68&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：银色系&屏幕材质：OLED直屏&后摄主像素：5000万像素&风格：国潮风&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/195691/19/34438/57219/6441e595F97777050/f0b004c4ea38088c.jpg,曜金黑,256G,华为（HUAWEI）
100044627353,2199.00,商品名称：荣耀荣耀X40 GT&商品编号：100044627353&商品毛重：480.00g&商品产地：中国大陆&CPU型号：骁龙888&运行内存：12GB&机身颜色：幻夜黑&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&风格：ins风，大气，科技&屏幕材质：LCD&后摄主像素：5000万像素&机身色系：黑色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/186160/25/34659/47349/64379686F9c68b160/4ba6badeb35f2235.jpg,幻夜黑,12GB+256GB,荣耀（HONOR）
100038222779,1399.00,商品名称：荣耀荣耀X40&商品编号：100038222779&商品毛重：435.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：6GB&机身颜色：彩云追月&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：128GB&机身色系：银色系&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&风格：简约风，时尚&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/209034/5/23949/33829/632433acE9c335eef/20f43ae20c8f2a38.jpg,彩云追月,6GB+128GB,荣耀（HONOR）
10070088047493,8899.00,商品名称：AppleAppleiPhone 14 Pro&商品编号：10070088047493&商品毛重：0.71kg&CPU型号：A16&机身颜色：深空黑色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&风格：科技&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：纯色&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/89068/37/32955/22274/6404ba32F9235df2b/880fc5c35abdb0b9.jpg,暗紫色,256GB-活动专享1,Apple
10060419003555,1069.00,商品名称：OPPOK10x&商品编号：10060419003555&商品毛重：205.00g&CPU型号：骁龙600系列&运行内存：8GB&机身颜色：极夜&三防标准：IPX4&充电功率：50-79W&屏幕材质：LCD&后摄主像素：6400万像素&机身内存：128GB&屏幕分辨率：FHD+&机身色系：黑色系&风格：简约风，科技，轻奢&特征特质：屏幕高刷新率，5G&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/209794/38/33501/149056/645a197bF0852a1b0/87894ba1dc8bed68.jpg,K10x 极夜 8GB+128GB,5G 全网通 官方标配【享2年延保】,OPPO
100042557839,1099.00,商品名称：荣耀新品手机&商品编号：100042557839&商品毛重：420.00g&商品产地：中国大陆&CPU型号：天玑700系列&运行内存：6GB&机身颜色：幻夜黑&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：128GB&机身色系：黑色系&屏幕材质：LCD&后摄主像素：5000万像素&风格：简约风&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/179721/39/27153/28199/63452b3bEf14da171/71d140e72de24900.jpg,幻夜黑,6GB+128GB,荣耀（HONOR）
100028274886,4899.00,商品名称：三星Galaxy Z Flip3 5G&商品编号：100028274886&商品毛重：400.00g&商品产地：越南&CPU型号：骁龙888&运行内存：8GB&机身颜色：粉色&三防标准：IPX8&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&风格：商务&屏幕材质：OLED折叠屏&后摄主像素：1200万像素&机身色系：粉色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/154485/16/23053/45625/644b8077Fcbcdc20e/5f9e8648e8534ae0.jpg,甜粉少女,,三星（SAMSUNG）
10061035517124,5399.00,商品名称：AppleiPhone 14&商品编号：10061035517124&商品毛重：390.00g&CPU型号：A15&运行内存：6GB&机身颜色：星光色&三防标准：IP68&充电功率：25W及以下&支持IPv6：支持IPv6&屏幕材质：OLED直屏&后摄主像素：1200万像素&机身内存：128GB&屏幕分辨率：FHD+&泰尔电竞评级：否&风格：简约风，大气，时尚&机身色系：白色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/125832/19/26550/18286/632963dcEc3ff56fe/0bbfd401b4b55dcc.jpg,星光色,128GB,Apple
10049326682310,599.00,商品名称：全新上市新款百事乐手机X13promax便宜长续航学生拍照电竞百元智能机大屏可用5g卡全网通备用机 远峰蓝 6+64GB&商品编号：10049326682310&商品毛重：500.00g&CPU型号：紫光展锐&运行内存：8GB&机身颜色：深空黑&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：以官网信息为准&机身内存：256GB&机身色系：混合色系&屏幕材质：LCD&后摄主像素：1300万像素&风格：简约风，苹果风，时尚&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/130242/6/29012/67471/62e29e75E2dee53d5/9ab0252f9b7fdbfe.jpg,远峰蓝 6+64GB,,百事乐（LEBEST）
10070228938004,5399.00,商品名称：Apple iPhone 14&商品编号：10070228938004&商品毛重：340.00g&CPU型号：A15&运行内存：未公布&机身颜色：星光色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&机身色系：白色系&屏幕材质：OLED直屏&后摄主像素：1200万像素&风格：商务，科技，苹果风&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/175090/38/30390/29241/633e282bE629c29fb/f806e5750910b423.png,128GB 星光色,,Apple
100019032999,2499.00,商品名称：黑鲨新品&商品编号：100019032999&商品毛重：0.635kg&商品产地：中国大陆&CPU型号：骁龙888&运行内存：8GB&机身颜色：黑色&三防标准：生活防水&充电功率：120-150W&支持IPv6：支持IPv6&屏幕材质：OLED直屏&后摄主像素：6400万像素&机身内存：256GB&屏幕分辨率：FHD+&泰尔电竞评级：硬核电竞手机&机身色系：黑色系&特征特质：屏幕高刷新率，独立游戏按键，NFC，5G&风格：科技，朋克&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/191541/32/31105/87367/63871135Ed8dbec8b/264f420ebb8aec75.jpg,,8GB+256GB,黑鲨
