商品编号,价格
10064582194324,5799.00
100032945592,6799.00
10071593861548,2398.00
10031134230975,3399.00
10066346187591,2436.00
100055733987,6099.00
100035229102,5999.00
10063486388197,4099.00
10054067790924,4398.00
10061873306177,1199.00
10039022207492,3339.00
100042646106,4099.00
10055110926477,2088.00
100014669615,4788.00
10069715035405,6449.00
100012927766,1099.00
10058038595134,4646.00
100020623388,3699.00
100035902618,3598.00
100042635302,28999.00
100032980138,12969.00
10065857505345,3499.00
10044059283498,5999.00
28716176969,6999.00
100042265771,10088.00
10073074881666,6199.00
10024475397220,4599.00
100025114545,9499.00
64488667870,799.00
10068837414157,6399.00
10054591126975,4699.00
100044825584,1697.00
10062508593983,2478.00
100033503888,3098.00
10038343368401,2558.00
10054289538798,3197.00
100052759467,8688.00
100037913822,3299.00
10043504230413,3499.00
10044567153505,688.00
10071506236517,4699.00
100041940852,8997.00
10046504976884,6529.00
100042646376,19999.00
10052532107422,4545.00
10070240350518,2349.00
100034468439,3769.00
100037028325,5199.00
100029902339,6099.00
100037864443,2519.00
10041158860105,4599.00
10054550205784,969.00
100049417645,7599.00
100045612166,5499.00
100014482829,3149.00
19209488149,2399.00
10061026392020,3099.00
10070541485792,3848.00
100043566216,4339.00
10061749582789,3299.00
100048837242,3399.00
100055614055,1899.00
100043442019,1099.00
100039352902,4299.00
10058287360766,2098.00
100029135317,4299.00
100044430053,4298.00
10067814407375,8299.00
10048194196594,5099.00
10040737626151,1798.00
100027118346,2799.00
10057317136625,1699.00
65261474048,3799.00
10047987710978,1698.00
100047008820,2299.00
100048377786,1598.00
100056218919,5398.00
100054897907,7998.00
10069803206773,9587.00
100042646372,24499.00
10072689123379,7599.00
100044919258,5899.00
100055158107,2499.00
10056514109790,5799.00
100020064475,4999.00
10071974461869,8299.00
10071513682886,5299.00
10067400245404,2499.00
10051279717107,519.00
100039647998,3799.00
100048803554,6199.00
10053134904271,6999.00
10021713150867,2599.00
10070851089850,5688.00
69783566624,6899.00
10031118462144,7999.00
10029986916999,7999.00
100015147657,1588.00
10069918542844,4588.00
67658969450,4998.00
65261474049,4399.00
10036877527557,1899.00
100052396595,4999.00
100018169543,1009.00
10068194114314,4349.00
10058667009865,4199.00
10045079125843,1699.00
12784088653,1793.00
100034710084,4399.00
32161323308,3298.00
10038805191350,2749.00
100044906163,2509.00
100042923821,5499.00
6724837,2999.00
10040858773988,4998.00
10039945832266,538.00
10067877058261,2449.00
10020926079726,3098.00
100037028283,5499.00
100041691406,7199.00
10037539792994,2599.00
10043906797657,7599.00
100034732248,2798.00
100033503872,2599.00
10073475761982,8799.00
27683406577,5399.00
10029764289311,5788.00
10071014565090,5699.00
10050759139745,3999.00
100025041588,1599.00
10032543970652,7699.00
26012871365,3098.00
100056375381,2799.00
10036840453736,4099.00
100029886493,4299.00
10063855893241,2799.00
100008983909,1699.00
100045109173,3399.00
100027210412,6999.00
10055231337373,5299.00
10058117297361,7899.00
10046625969911,4269.00
100032427212,2399.00
10050420287408,6099.00
100012626757,1699.00
10061790928816,3298.00
10053050101434,3388.00
100043674214,8988.00
10037876187528,1399.00
10044787382653,4798.00
100049225476,2699.00
100010998990,499.00
100011616145,5999.00
10058986185949,2999.00
10057842779701,11753.00
100020164181,5499.00
10061646403403,24499.00
10056600608724,3989.00
10072533561997,3299.00
10049403176206,3989.00
10068194110498,2749.00
10070823100958,7038.00
60090120653,2498.00
10058726684221,2548.00
10041159548502,3539.00
10072225073123,4999.00
100035763524,2899.00
10072996726781,5399.00
10067916071654,4398.00
10057863385791,4289.00
100045047603,12799.00
100029902361,4999.00
10057792236392,4349.00
10069996860686,8799.00
45139036981,1529.00
10070038676440,5449.00
52549369227,2049.00
10074017033812,8899.00
100042829631,3099.00
100014386937,999.00
10057626951918,2698.00
10032983921339,5878.00
10065116657304,5999.00
100018516392,1799.00
43520124637,3098.00
10028214279493,4699.00
100044503450,5799.00
10071585586035,8999.00
100032636782,1849.00
10043598885650,1508.00
10031347308102,595.00
10049240831304,8199.00
100053558137,1599.00
100052334853,2898.00
10038342269424,1429.00
10052556720297,3919.00
10026339650209,1999.00
10048044000536,4099.00
60326162393,1198.00
44210324324,1299.00
26215860364,2239.00
100049272602,2799.00
69533268864,8599.00
10036181299984,2398.00
100037913798,3799.00
10069861891056,6599.00
100045852208,4599.00
27631654906,3688.00
100050026385,3899.00
100050026385,3899.00
10064760687216,15999.00
10070132576758,3198.00
10056656542468,5799.00
100029820099,8749.00
10072888549734,100.00
10052388349796,6045.00
100048005341,4499.00
17202140272,2768.00
100053558135,2198.00
100022943411,6199.00
24140653302,10999.00
100019718309,5599.00
10061101717237,7799.00
100052074853,2999.00
10070534052563,4499.00
10055231337374,5699.00
10071576381968,1558.00
100029886497,3999.00
100031282768,2699.00
10034572674686,3299.00
10056514109796,5799.00
13307356724,2699.00
10058903512112,6368.00
100052648671,2649.00
34545500214,5359.00
10070468512113,5499.00
100038367255,1248.00
54556550352,2699.00
100048837220,3399.00
10054819473606,3999.00
10036181299988,3298.00
100051302577,2698.00
10050851485458,3099.00
10046832114490,8599.00
10031480620825,3499.00
100048837234,3099.00
100029368801,10999.00
10041516445121,9399.00
10043453845223,3999.00
100052075853,3798.00
100042265767,7888.00
10060961936158,2899.00
10062862347055,8029.00
67343676119,5888.00
100053016169,5788.00
10028224970399,2480.00
10042955847724,4398.00
10059988794164,2998.00
100048604980,3698.00
10066909837261,3999.00
10068024803220,20999.00
100033299139,5688.00
100039890462,6999.00
100056751189,2498.00
100043442015,1299.00
10071513682883,6299.00
10062495992750,2135.00
100052759433,6988.00
10058108803664,3149.00
100042481890,6299.00
10069533771241,1699.00
100027103792,4399.00
100049272540,3099.00
10058648664799,3999.00
10056123903862,1999.00
100021653893,5309.00
10070966336177,3099.00
10068862279733,2385.00
100023428397,5699.00
100028666119,5799.00
100037687569,4199.00
10039401025539,4199.00
8770177,2399.00
100054748191,7299.00
100047008816,2699.00
100045109155,7199.00
100045109213,6399.00
100046501032,6499.00
18725682558,2549.00
10022605199743,1449.00
10036452639120,1999.00
10060141190483,4288.00
10038024250063,4646.00
10038237747022,1238.00
100049634679,2569.00
100023170471,3669.00
10044528909787,2199.00
100015147663,1488.00
100049417633,5899.00
100034426472,4799.00
10022559551827,2579.00
100028614705,1198.00
10042473909993,3238.00
10024059621593,2667.00
10048722950464,2399.00
68728098603,2399.00
10037876187529,1769.00
30221803410,1998.00
10073446157677,16999.00
10028935940287,1529.00
10028261793401,2399.00
100049731732,19999.00
10067991401995,15999.00
44390952324,4398.00
10058741790193,570.00
10071290053581,4999.00
59445983914,1958.00
100049731764,8499.00
100039592063,10999.00
10070536549090,6999.00
10069340845245,10999.00
67658969448,4198.00
100052028169,9298.00
10025599698753,2670.00
100026207497,9999.00
10066346187590,1959.00
10058845080758,4799.00
10049230205871,1649.00
100037687575,3999.00
10024059621592,3399.00
10051930392190,7799.00
100039946660,5599.00
10068907688760,3199.00
10067982841118,2699.00
10056872646586,4098.00
10063855893246,3199.00
100034709994,4799.00
100020669370,3499.00
100045376792,1698.00
10053115634366,8799.00
100038199056,2209.00
10027451533144,3399.00
44075224528,2599.00
100036060057,7699.00
30748195878,2499.00
10067916071653,4298.00
100039676575,5508.00
100002310026,2799.00
10040737626152,2147.00
10062941102569,4999.00
100045376806,1997.00
10041516445122,9799.00
44496455215,7299.00
10068053562352,7799.00
100032295794,3599.00
100056218917,3398.00
100027184499,7799.00
10068806721501,9799.00
10071290053580,4069.00
10071576381970,1999.00
10053062970346,7299.00
10060561663988,3569.00
10063566723973,7799.00
10066568947320,3358.00
10070293317040,7665.00
10020408961591,599.00
40979483628,1299.00
45170961562,4699.00
10069275319409,22999.00
100039890482,6099.00
100053558165,4299.00
10022887181792,19999.00
10023694953574,5599.00
10063400097139,3198.00
10040824886381,2098.00
100026719468,1099.00
100039357214,12999.00
10073362046263,3599.00
10069731193467,5499.00
10070011999067,6399.00
10073368035705,8299.00
10072524155617,3539.00
100041549770,5297.00
10056576605016,999.00
10061316421636,6499.00
10057846449449,5199.00
100052870251,4499.00
10067949166100,2098.00
100012033471,1899.00
100034710010,4799.00
10071907050164,4269.00
100045725216,3799.00
10072762077922,8279.00
10068806721506,7499.00
10042561132348,1999.00
10068136895522,13999.00
10068745946435,6982.00
10028599484534,7588.00
100037388975,849.00
10060078581146,2800.00
100035666159,20969.00
10060925819846,9065.00
100027087221,3299.00
100056664631,3099.00
10044390432116,5999.00
100021404089,7899.00
10030274897466,4499.00
10068799452728,6399.00
100050317047,2899.00
100014502453,3369.00
10058921460487,8599.00
10058139449743,5299.00
10044066213455,7499.00
10030246596063,2688.00
10068352514401,3399.00
10057681647695,2199.00
1538345429,2798.00
100036364177,5949.00
10028261793403,3299.00
10048059791180,5199.00
10055892449438,1470.00
10047780266803,5299.00
10039756830403,4399.00
100023428876,2099.00
10035152693677,1909.00
10041124133678,7888.00
65500178036,4399.00
100028921899,5988.00
10052334987028,3699.00
10068479129581,3288.00
100044312836,2898.00
100039771541,9248.00
100035852186,4999.00
100014352531,3999.00
10026332082568,2748.00
10049060717455,2447.00
10044138321355,5999.00
10067345367905,3699.00
10024047941560,19899.00
10034355974966,4799.00
10057317136631,3799.00
10042750968306,2999.00
10068880339836,3599.00
100022955705,3799.00
69088625566,699.00
10067982838292,5399.00
100032295814,3899.00
10031134230977,3199.00
100050026379,5079.00
10061733587761,4999.00
10054748578789,2199.00
100036443346,2999.00
10062824857035,3138.00
10053062970345,6899.00
10066905604333,7199.00
100056946331,3799.00
10058654716220,11749.00
10068745946447,8099.00
10043618835077,3449.00
100041217400,2698.00
100043674250,8278.00
43432351135,4398.00
100046992876,23999.00
10050590140713,519.00
100029902389,6099.00
10040541734371,3999.00
100022552945,5199.00
10069861891054,4699.00
100039567956,1099.00
10072986812282,6999.00
10024047941562,30999.00
10052544606046,6899.00
47352471858,2999.00
10070240350530,3749.00
25440708329,1399.00
100045109185,4599.00
100045221072,9488.00
100054507619,15799.00
10043578899237,1989.00
10053544791295,6065.00
51426802475,1349.00
100041545014,4699.00
10047272168671,2098.00
10069416560337,7999.00
10074382893034,4599.00
100018192119,2699.00
10068194114313,3849.00
100032952592,14488.00
10069268889763,3580.00
10062840996934,6289.00
100052940697,7999.00
10068168127535,4599.00
71955709246,1226.00
10058299527055,6499.00
100043674306,4999.00
100043250280,7499.00
10059484153160,3838.00
100043724432,8499.00
100014352585,5199.00
10058741790194,670.00
100039640726,4288.00
100026551505,3999.00
47366432957,3299.00
10070011999066,5599.00
10058726684224,2548.00
100048751205,2349.00
100054072809,1798.00
10034987972958,1799.00
100044430055,4298.00
10067229473068,4348.00
10041377468103,5399.00
100034710028,14999.00
100022383684,999.00
100032062474,5299.00
10061557371736,3549.00
26877580262,2999.00
100043293145,3389.00
100026863608,2249.00
100050134196,6499.00
100032719094,4599.00
10047899639650,5199.00
12784088654,1395.00
100044116381,2199.00
10036181299992,3798.00
10068566440222,5139.00
10067770809471,4399.00
10068136895521,11999.00
100023029021,2499.00
100052145503,5499.00
10023418376798,3499.00
10044041741569,5178.00
100047896904,15499.00
10047462112791,3148.00
100025610755,5269.00
100041656538,5788.00
10068635376963,12799.00
10020926079727,3498.00
100037667377,1799.00
10028358060103,5999.00
100050720051,5499.00
100042265785,10788.00
10060150059329,3699.00
10072524155616,3339.00
10063574819648,4019.00
32421759215,5099.00
100045221110,10988.00
100034426478,4799.00
10066998769461,3999.00
10036649705253,2299.00
10070132576759,3198.00
10070732907433,798.00
31224129825,4489.00
100043442021,1099.00
100043250312,8499.00
1238701404,6299.00
26115791732,1380.00
10069299629610,3715.00
100046618368,4999.00
16883367607,1750.00
100032980134,6999.00
10031837327815,3245.00
100033712155,6499.00
10057060774525,6399.00
10022196868466,7299.00
100020483262,3599.00
10067555853343,5499.00
10033964811888,6499.00
100043234139,1159.00
10064318571351,20999.00
100044025897,4749.00
67658969449,4598.00
10038492999603,16499.00
10037939654389,4399.00
10066253996768,21499.00
10029982414968,5869.00
10034355974968,5099.00
100046392336,3959.00
10070808224739,5999.00
10066294948627,4099.00
10025031195019,5399.00
10053639960782,3309.00
10068747364652,3299.00
100026698273,4399.00
10034326988038,5898.00
100023020207,2399.00
10042750968301,2799.00
10049957776253,4599.00
10151049050,1399.00
10029424278029,1699.00
100041770042,14999.00
100022943399,7299.00
10046247777838,1097.00
59390326417,3599.00
10064752041384,3599.00
10065572314085,1748.00
100019718241,5999.00
100048837212,2399.00
10037364736496,2149.00
10068194110499,2949.00
100042227569,7688.00
100039949714,4399.00
100055147473,14989.00
100026462888,2899.00
10043578667381,3649.00
100041677620,6698.00
10035982259428,3149.00
68538408611,7299.00
100010054749,6588.00
10035088509192,899.00
100039373282,7999.00
10057981048559,2059.00
100037913800,2978.00
1334943183,2498.00
10065078812367,4599.00
100052759429,8499.00
10058220095814,2889.00
100033408563,9999.00
10072150998869,7989.00
10069002197103,6888.00
10061807657089,7499.00
100051617813,6699.00
100051523569,6797.00
10066333639445,4239.00
100051884425,5788.00
10038805191351,2149.00
10068815353427,6999.00
100044594594,4499.00
100035635207,4499.00
10070389420430,4539.00
100053118869,2999.00
10033013774203,3998.00
100045852186,5299.00
100021389129,7999.00
10055354360739,2888.00
100031615546,5998.00
10061880440810,4628.00
10046247777839,1098.00
10068940229777,7099.00
10068182495329,7499.00
10049131476188,1258.00
10028261793399,2199.00
10044192195390,568.00
100049348047,4969.00
10068057612554,8899.00
100022955397,999.00
10068194114315,4549.00
10048492685781,1098.00
10020034127951,2399.00
100046800060,5499.00
10038266364602,2739.00
100034093495,3699.00
100006176259,679.00
10046733714905,1388.00
10069404601310,5779.00
10065117697508,4999.00
100023428395,5699.00
100014352497,3999.00
100042227607,11588.00
10068902253090,5188.00
10064334131980,4099.00
100029700727,4699.90
10054631882134,2798.00
10059895019988,1488.00
10067916071651,3598.00
100029644030,799.00
10063855893243,2599.00
100036368212,5498.00
10068927030979,5299.00
100055362681,5999.00
10064463278620,4599.00
100027433885,5499.00
100040678366,1999.00
10758761846,7099.00
100028151263,2099.00
10031715771364,2399.00
10039348279543,6499.00
100043572286,4999.00
10068135208241,1288.00
10045899138701,1226.00
100049769143,1099.00
10030246596067,3349.00
10047152349135,3999.00
40330510051,5299.00
100054393395,21999.00
10071593913405,15999.00
10070178868553,1549.00
10069867933288,4299.00
10054511218881,1099.00
100041677674,7098.00
10061099163643,4599.00
100023401199,999.00
100028102603,4399.00
10046437042645,1380.00
100038367251,1448.00
10053624096843,2999.00
100024901006,3199.00
10063022717452,7199.00
10068853392926,4698.00
67476030851,3248.00
100053118867,1799.00
100006144869,999.00
10031247692845,566.00
10071974461870,9999.00
100053778931,3399.90
10057626951916,2198.00
10028311951392,9499.00
10049098048233,2599.00
100041259534,1999.00
66264081458,7199.00
100044825588,5809.00
10068801774010,6199.00
10067935414515,4199.00
100042923795,6199.00
10067735565994,4698.00
10066263995301,16599.00
100042659872,11999.00
100039364528,6699.90
10052864395489,4799.00
100034710066,5599.00
10046183998336,1099.00
10047272168670,1998.00
10028324772988,2349.00
41546962277,2498.00
28881775784,5599.00
10037122285104,3799.00
100021923287,6599.00
100032226550,3499.00
10067990549904,6399.00
100025114533,9499.00
10032153706722,4999.00
10047071117989,7699.00
10065469051000,1299.00
10067193453924,4988.00
10058726684223,2248.00
100026667914,5199.00
10067371139395,2049.00
10064676943514,3999.00
100019399649,3099.00
10061733587762,5999.00
100003439818,3799.00
10054631882149,2498.00
100052264675,9499.00
10068529994214,1299.00
10032594346793,2599.00
10060685372830,3999.00
10064636134189,2559.00
10043598885662,1958.00
100042712096,1099.00
100043295784,4399.90
10024832322307,2080.00
10069132927876,2288.00
100047724573,2569.00
100056218921,4298.00
10047789990569,6199.00
100056664653,2499.00
10049800971547,6999.00
10028240804031,4199.00
10028231982689,5099.00
10069252358877,3988.00
100043293187,3198.00
10044390432111,5999.00
100049683318,6599.00
100026863572,2249.00
100044602350,6499.00
10066959387609,4499.00
10071369124523,1088.00
100033251524,4298.00
10044110784316,9999.00
10029784388944,2199.00
100023145485,7299.00
100053157279,4999.00
100028102605,4899.00
23388780566,1880.00
10039899262563,4988.00
10038654855517,1999.00
41495707471,2199.00
69533268863,7999.00
100026719466,1199.00
100033116033,5699.00
10057706899493,5299.00
10068194110503,3349.00
10051279717105,520.00
50705285377,1998.00
100053118871,1499.00
10067229590381,1999.00
10038237747026,1998.00
10049112992125,12698.00
10028906496818,5699.00
10068902253089,5488.00
10068135208248,2088.00
100042731238,2299.00
10043730738040,2699.00
100018192145,1678.00
10066153602454,12999.00
41546962273,1998.00
10048618290588,5199.00
10068990836825,3298.00
10071907050168,5169.00
10043153828464,2488.00
10065751126538,3699.00
100044025945,9299.00
10064388162326,8499.00
10069920369924,8999.00
100032427244,3299.00
100041373294,3899.00
100030782576,1999.00
10071976464295,4269.00
10457776243,5999.00
100023113143,3699.00
10068194110506,3549.00
10046634416228,2799.00
10057317136626,2099.00
100038199092,2998.00
10049191708354,4399.00
10026402614512,5788.00
100027184503,5999.00
100039853478,5799.90
10068181787975,2949.00
10028224970393,1580.00
10028224970395,2280.00
100043442017,1099.00
100021653895,6809.00
100037906376,4969.00
10070554999009,5799.00
10055354360749,3699.00
10039359920536,1448.00
10030725355549,7499.00
10041643932422,5799.00
10028258999963,1480.00
10038960871877,3299.00
100032575415,1499.00
10068637548809,10499.00
10057797513652,3059.00
100056664637,3399.00
10058108803668,4499.00
10071285804488,4388.00
10068191883951,2899.00
10058099556161,3588.00
30424761200,5799.00
10050599845694,7899.00
10060828092473,3298.00
10043730738039,5299.00
10034833600720,8999.00
12314583539,4299.00
10070523628798,6199.00
10612815990,718.00
10071589739625,9999.00
10063172356465,8399.00
10067055605800,5399.00
100008799548,4699.00
100043293191,2698.00
10070134740581,5199.00
10028558177307,7488.00
100046981534,3269.00
10043153828465,1989.00
10056872646584,3398.00
10056272231104,2498.00
18788509139,3849.00
10054748578790,2399.00
10038809257491,2499.00
10026252439725,5097.00
13307356725,2399.00
10044527344295,1958.00
10066582262732,1588.00
10068624548903,3299.00
100047008842,2299.00
10071907457604,6299.00
10055406984025,3797.00
100042973099,2248.00
10026780617711,8998.00
10054150810307,4399.00
57940829880,4497.00
10048898632376,2999.00
69117201328,3699.00
10070903049454,6199.00
10070435191901,8299.00
10069861891055,4799.00
100051425881,3099.00
44390952325,3998.00
10057317136630,3399.00
10069465143810,2999.00
10055067706342,5299.00
10035689494781,2209.00
100026698275,4299.00
100045109211,4599.00
10051975040578,4699.00
33589302133,2529.00
100042766044,3998.00
10047987710989,1298.00
100025994048,6999.00
100023726926,2499.00
71592489341,3118.00
100038367271,1098.00
10068989011116,5998.00
100017213127,4009.00
30477768459,6299.00
10040662094859,1775.00
42502671585,3599.00
10612815989,499.00
10030656872591,3639.00
60090120654,2898.00
10038358198084,4299.00
100055335685,6299.00
100012726185,2999.00
100056375397,2399.00
10034557017095,2799.00
100033002106,1849.00
10050696157122,4099.00
10056514109783,3699.00
10034519815472,2399.00
10059670057184,3839.00
100043941986,1699.00
10055406984026,3997.00
10064940240111,599.00
10062643180954,10899.00
100021770028,987.00
10063855893249,2899.00
100020623366,4299.00
100013260393,1748.00
100042766040,2198.00
10059629413715,1368.00
10047987710981,1398.00
10038878350204,13999.00
100044708851,2049.00
10026339660712,3288.00
100042908002,8699.00
10058129552250,5099.00
10056892397719,2098.00
10068184374382,2999.00
100045891959,4299.00
10058716320282,1439.00
10057424775697,1948.00
100046657006,3599.00
10051165285154,3588.00
10057150227558,4969.00
100039178878,1199.00
100041770054,3987.00
100020394573,3249.00
100044025754,4999.00
10028224970390,1499.00
100039731888,3798.00
10068421711826,5299.00
10070301631506,4499.00
10052288058027,4099.00
100032746839,14399.00
10068800053336,3488.00
100047694290,1299.00
10044390432121,5439.00
10026502063425,4199.00
10023464905868,2599.00
10021502963143,2299.00
100042659902,5878.00
57764886897,1998.00
100056517927,2599.00
10039426317845,3899.00
100032392950,3309.00
10059957371928,899.00
100050134188,7799.00
10047987710987,1898.00
10055009608944,5299.00
100028614703,1548.00
10044041741568,4578.00
10035689507517,2779.00
100022309143,4796.00
100047694286,2298.00
100053411547,5199.00
10060986306075,9388.00
100041802149,3039.00
100029163041,4099.00
100041677638,5798.00
31266196741,10999.00
100044710415,3199.00
10067833625693,3699.00
100042227571,7688.00
10047987710982,1498.00
100035777295,799.00
100053484907,1499.00
10068135208243,1688.00
10055354360733,2998.00
10068194110496,2549.00
100056664635,3399.00
100048837244,3099.00
18321204458,2899.00
10064712564579,5939.00
10046736794160,1199.00
10072807233097,5979.00
33903694463,3599.00
100052302427,3999.00
10031492949349,6399.00
100039854816,4699.00
10059629413719,1568.00
100046618372,1187.00
100042886029,5599.00
10044527344293,2158.00
10043015081838,1999.00
100043727960,8699.00
10036877527556,1599.00
10068348294865,3638.00
10044567153504,866.00
10074182961262,499.00
10067855193017,1068.00
10067994535239,6099.00
51731884936,599.00
100044262527,4999.00
100044025903,3599.00
100025691592,1748.00
100021254043,1368.00
10025912952677,5788.00
10056702575172,5299.00
10072104300610,5793.00
10071907457605,6299.00
100025687722,5699.00
10062762600996,6399.00
34545500216,6199.00
100038886438,3099.00
100024847576,1098.00
100045664974,3399.00
10067224890956,3399.00
10071363883841,14999.00
10055370538703,5299.00
10034355974969,5399.00
10072901000648,10499.00
10073384534149,5988.00
23388780573,3180.00
10057424775698,2148.00
100041518220,3749.00
10052566030712,6299.00
10055479047772,16999.00
68075503852,2999.00
10065191343416,1246.00
10027560281718,2899.00
100046422427,4549.00
61304270970,3099.00
100042227577,10788.00
10058117297360,7099.00
100032024260,4009.00
100052316393,17499.00
100056067395,2999.00
10044110784319,13999.00
10054607781589,8499.00
10048593349265,7699.00
10061730231596,30498.00
10065391462807,1018.00
10073433225363,2230.00
100024858237,4899.00
10052530746078,4099.00
100052074855,2099.00
100011338057,3199.00
100047431504,6488.00
10068205475890,3399.00
10022629295249,1299.00
100049634725,4099.00
10066853947570,4799.00
100022662317,9199.00
100049272580,3399.00
100035902600,4999.00
27914580586,4299.00
10061557371734,3549.00
10052556720296,3429.00
100043377483,7299.00
10055363551793,4699.00
10043943223921,13088.00
10065857505350,3899.00
10034114187763,3098.00
100038015162,5299.00
10057322142269,1499.00
100048473262,6999.00
10052909527668,2588.00
100033749740,1899.00
10067627264252,2649.00
10069977489378,3699.00
100032575409,2099.00
10066398982480,2998.00
32161323306,2698.00
10033964811886,5099.00
10069405102935,3999.00
10067991417347,6299.00
100018572497,5869.00
10038065337234,4649.00
10043975687162,2888.00
100041373198,4198.00
10059850512973,999.00
100046618374,990.00
10055406984024,3327.00
10072635593736,6018.00
10061880459818,4698.00
10061532425487,27999.00
10056513450695,6499.00
10052259470519,4899.00
72286229091,1479.00
10058592166008,2498.00
10061557371738,3549.00
10063339599237,4049.00
10069870351279,11999.00
17966052764,2550.00
10067577764058,2579.00
100042227601,13188.00
10055363551792,3999.00
100041802173,2949.00
10068806721502,9499.00
10061482072846,1398.00
10062504892470,3399.00
100033060806,3889.00
10067601279116,5815.00
10062644645048,3499.00
100032447533,12999.00
10026619772350,2288.00
10072188694707,3588.00
57246885552,4779.00
10074132380908,3999.00
10068747364657,5799.00
10063182809316,9299.00
100032996640,4269.00
100044602372,1299.00
10020931272519,2749.00
10067391769053,69.00
100055147469,8999.00
100022199957,5999.00
10039401025531,3499.00
8770193,1699.00
10062829211032,3299.00
10070038676438,4799.00
70984876814,1088.00
100034859595,3899.00
68730236103,3389.00
64513897798,4299.00
10070750813626,7589.00
10021633012660,5499.00
10059440218130,5999.00
10061092877416,4799.00
10043153828475,1658.00
10043153828480,1048.00
10061095340689,7499.00
68652137148,6599.00
10058648664798,3999.00
10058592166009,2698.00
100024222029,5997.00
100015479613,3189.00
10071985358515,4099.00
10056273354678,5799.00
10046183998334,899.00
10067295736094,3699.00
100039373268,7999.00
68019707575,6599.00
100018192117,3999.00
10043598885651,1708.00
10059025121938,5699.00
10066711517132,4599.00
10072826369003,4199.00
10058129552253,6899.00
10063485009479,4999.00
28355253537,4049.00
10028981210635,4988.00
10023321986651,8488.00
100044602354,3399.00
100044605895,6499.00
10047191166393,6799.00
46041878699,7399.00
10066841006638,2499.00
10073714403198,4199.00
10037263164432,1399.00
10063276323066,7199.00
10035648130878,5399.00
10044143323281,11499.00
24289038200,999.00
10063339599235,4789.00
100048377792,4499.00
10065001469826,1080.00
100039611026,4599.00
100042514204,2499.00
10026619772275,4198.80
71984525263,3799.00
100017922559,2598.00
100039557755,2799.00
100047275688,4999.00
10062390204525,7999.00
10066333639444,3799.00
36528671371,2039.00
25545004363,2999.00
10044150622737,4099.00
18321204459,3299.00
10038063141225,8598.00
10047355501746,6999.00
100053574855,1699.00
10050420315432,6899.00
10064879697360,2088.00
36528671364,1839.00
10020186734379,3999.00
100047724577,2169.00
10065117697510,4794.00
10050806534608,689.00
100027987438,18969.00
100039210070,4599.00
10058726684220,2248.00
10043598885680,3548.00
43173008310,5499.00
10026339650206,4230.00
10062780135626,5569.00
10068059091459,2199.00
16883367615,2099.00
10052440514434,3949.00
10070240350533,3949.00
100049248488,14099.00
10046437042634,1380.00
10042850773051,3099.00
10043153828478,1456.00
10046247777847,2098.00
10062437163795,3059.00
100045109205,9299.00
100044025821,10099.00
10072266015326,9994.00
10054547515704,5799.00
10068100651642,4899.00
10061482072847,1598.00
10067994535240,5208.00
100050026407,20998.00
10060828092474,3598.00
10059072379768,7699.00
100052205993,6288.00
43786539977,3209.00
100049634699,5899.00
100047724575,2469.00
10072300262073,4199.00
100022274445,4999.00
10048722950462,2099.00
10054996522904,5899.00
10050696148899,3449.00
10068529994215,1299.00
10056514109795,3679.00
100021855235,2299.00
100054897875,1287.00
10067852488701,3499.00
100045725196,959.00
10052910908903,2878.00
65109241181,3599.00
100027378178,6999.00
100048837238,2499.00
10067579578988,3099.00
10021319607993,2398.00
100044576779,2998.00
100035134114,1599.00
10044029581860,2289.00
10073144331477,1954.00
29552095196,3389.00
10046437042631,1480.00
10055363551791,4399.00
10071014565089,5699.00
100021855257,4498.00
71955709238,1980.00
100029886501,3799.00
100045221070,9988.00
100024690161,5588.00
10057772490548,150.00
10071371422434,6699.00
10040949117976,3780.00
10032299638757,6295.00
100032989903,1247.00
10048781689639,2038.00
10060653837055,7299.00
10054751342998,8499.00
10026419575696,1758.00
10035149641049,2009.00
10068194110510,4099.00
10046877832104,5699.00
10052334987029,5799.00
10037062810316,2599.00
100033116035,5488.00
100042433912,4498.00
10056272269721,3098.00
10068180199636,2999.00
100047087666,2599.00
10068135208255,1888.00
10068801843611,7299.00
10030168617362,2799.00
10028332761786,3799.00
10067983461531,9999.00
10038266364599,1999.00
100039890468,4698.00
10064829131113,3199.00
10062671040536,9299.00
10073371233910,3288.00
10054289538794,2127.00
10028097088499,1598.00
10069916266295,4699.00
10061288142384,3769.00
10027198135274,4270.00
10060561663986,3119.00
10068194110497,2799.00
10068194110494,1849.00
10070983692817,4899.00
28504238381,3999.00
100022696351,1199.00
100020941276,1199.00
10040742266458,4388.00
10070240350525,2749.00
10044161469228,2299.00
10068834158393,5899.00
10028224970391,1880.00
100033712658,8999.00
100036908875,4899.00
100021408894,8799.00
10069533771242,1858.00
100018572501,5869.00
10071772064339,1599.00
10048722950465,2899.00
10065801572871,2899.00
10033905900235,4199.00
10070480027810,3599.00
100041048165,2079.00
10071265645006,4199.00
10043153828471,1688.00
10071287636880,7499.00
100046107405,5299.00
10052444255284,4349.00
100054923357,3899.00
10053904791916,5099.00
10048059791178,4199.00
10068910090371,4098.00
10062916547564,2799.00
10062666322059,3999.00
10063393566504,10099.00
10024047941557,13999.00
100029080411,2199.00
10038266364600,2288.00
100014482817,3149.00
100052145857,7299.00
10069852025014,3099.00
100052264685,10499.00
27479675919,1499.00
